sold time,time since transaction link,nft,nft link,price,usd,attributes,seller,seller link,buyer,buyer link 
2 days ago,https://etherscan.io/tx/0xec10e759e6856d4d8580b3c82479ec6cec92d5b0f0d4a5e51408cfd943ddbc1c,We #273 ,https://cryptoslam.io/art-blocks/mint/153000273,0.11000 ETH,$447.71,,0xe553d8fb694ea0f1457a1e58b9f512b01c2e945b,https://cryptoslam.io/owner/0xe553d8fb694ea0f1457a1e58b9f512b01c2e945b,0xbf7877303b90297e7489aa1c067106331dff7288,https://cryptoslam.io/owner/0xbf7877303b90297e7489aa1c067106331dff7288
2 days ago,https://etherscan.io/tx/0xeae5900f855ff6ed0f096d7436c93d75e862c85df1939e2cb438649a8488b1f9,mecha suits #85 ,https://cryptoslam.io/art-blocks/mint/180000085,0.90000 WETH,"$3,667.61",,0x2380ca49ed8e933c97905977763693e5cf8770f4,https://cryptoslam.io/owner/0x2380ca49ed8e933c97905977763693e5cf8770f4,0xdae48d7b5c73a95f74caae08f7f92d3b7927f449,https://cryptoslam.io/owner/0xdae48d7b5c73a95f74caae08f7f92d3b7927f449
2 days ago,https://etherscan.io/tx/0x03122b4426fded2842aefe084b5f6a7590bf21d4b254764c0d09ecf1446f0107,Beauty in the Hurting #717 ,https://cryptoslam.io/art-blocks/mint/178000717,0.38000 WETH,"$1,548.16",,0xb7f9f538aa1b41ae2853eb63f1939187ffe70eb4,https://cryptoslam.io/owner/0xb7f9f538aa1b41ae2853eb63f1939187ffe70eb4,0x2f919f0eb53becfef31033cf68f23a57723a27c5,https://cryptoslam.io/owner/0x2f919f0eb53becfef31033cf68f23a57723a27c5
2 days ago,https://etherscan.io/tx/0xa8e308eb578ad7af012d4a7a32d26b2443edae1c40ae04889fc12d9e965892e5,444(4) #244 ,https://cryptoslam.io/art-blocks/mint/191000244,1.00000 WETH,"$4,086.96",,0x594d2234c6839eb4d18fd69b946acba045e37332,https://cryptoslam.io/owner/0x594d2234c6839eb4d18fd69b946acba045e37332,0xfc1e354b579f669335dbe645046208c8687875e3,https://cryptoslam.io/owner/0xfc1e354b579f669335dbe645046208c8687875e3
2 days ago,https://etherscan.io/tx/0x3832ef720a778184cffdcad11d2e3f7cfd60b98b57b393d82351e6b039752b5b,Skulptuur #142 ,https://cryptoslam.io/art-blocks/mint/173000142,3.88000 ETH,"$15,825.77",,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,https://cryptoslam.io/owner/0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xebe82f09090c280b54a286c3c0266a3d25daee2b,https://cryptoslam.io/owner/0xebe82f09090c280b54a286c3c0266a3d25daee2b
2 days ago,https://etherscan.io/tx/0xc6d485247a2dc0bbb60da67a5b47643e41a8e72377067db52a51b92f9c9fc4a1,Skulptuur #184 ,https://cryptoslam.io/art-blocks/mint/173000184,2.60000 WETH,"$10,630.66",,0x343f43f69b26f44cfc1206e5b11bc0bfb3a1188a,https://cryptoslam.io/owner/0x343f43f69b26f44cfc1206e5b11bc0bfb3a1188a,0x65b27ba7362ce3f241dafdfc03ef24d080e41413,https://cryptoslam.io/owner/0x65b27ba7362ce3f241dafdfc03ef24d080e41413
2 days ago,https://etherscan.io/tx/0x3d9588f3a23212773a0c73697534f3d46be081844ec79a195df8de38ad0dad37,LeWitt Generator Generator #246 ,https://cryptoslam.io/art-blocks/mint/118000246,7.00000 ETH,"$28,616.90","Colorway: Snow Ddaayy, Backdrop: Circle, Wall Surface: Bunker, Wall Distortion: Medium, Mural Complexity: Challenging",0x1bcfec456a70f6721e360a1f38b42993f9784416,https://cryptoslam.io/owner/0x1bcfec456a70f6721e360a1f38b42993f9784416,0xa73982a41a7cadbad00bd8cb6145497f5898be79,https://cryptoslam.io/owner/0xa73982a41a7cadbad00bd8cb6145497f5898be79
2 days ago,https://etherscan.io/tx/0x68adeb61e70459715318a0b82d6d18c31f258d5470d65b9b69038d0362ec4f1f,Meridian #863 ,https://cryptoslam.io/art-blocks/mint/163000863,20.00000 WETH,"$81,324.46",,0xafe6520e39b77158e15b3377c1528b590a887800,https://cryptoslam.io/owner/0xafe6520e39b77158e15b3377c1528b590a887800,0x99dc81489b75268baad66e2eb2301371d1ce235a,https://cryptoslam.io/owner/0x99dc81489b75268baad66e2eb2301371d1ce235a
2 days ago,https://etherscan.io/tx/0xac81d20698d2742c563045c95d33225783eb3a761bb10c169d274578a8fb8bc7,Beauty in the Hurting #121 ,https://cryptoslam.io/art-blocks/mint/178000121,0.28000 ETH,"$1,133.19",,0x102a618b36c32b338c03526255dcf2a39eb1897f,https://cryptoslam.io/owner/0x102a618b36c32b338c03526255dcf2a39eb1897f,0xe7aaa6963ae6436ff017594a4535b0972c0efe72,https://cryptoslam.io/owner/0xe7aaa6963ae6436ff017594a4535b0972c0efe72
2 days ago,https://etherscan.io/tx/0xba6bc6e65fe40fcd526c35e7919e532d837678042568fd8287ae0069def1cbed,Dot Grid #285 ,https://cryptoslam.io/art-blocks/mint/115000285,0.07000 WETH,$283.82,,0x45f407a9ea1c1df04db5077ff7b5f6329165129e,https://cryptoslam.io/owner/0x45f407a9ea1c1df04db5077ff7b5f6329165129e,0x05c83a1e632f1fe3e00b144aeded275c2ee47995,https://cryptoslam.io/owner/0x05c83a1e632f1fe3e00b144aeded275c2ee47995
2 days ago,https://etherscan.io/tx/0x85bcc933d970e41cc9b97040e96689c507e743e69f5d684ec30d2d1dd2f21b29,Flowers #126 ,https://cryptoslam.io/art-blocks/mint/116000126,0.40000 ETH,"$1,621.84","Disposition : Bunch, Flowers : 22, Colour A : Pistachio, Colour B : Malachite, Gradient : No, Background :Light colour, Line density : Low, Alternate lines : Yes, Rings : 2, Rings size : Small",0x5a31c9c980ce860635d98e8b050035c73f8eab32,https://cryptoslam.io/owner/0x5a31c9c980ce860635d98e8b050035c73f8eab32,0x8b265da0779172cd37f1a8dc786b828222902d74,https://cryptoslam.io/owner/0x8b265da0779172cd37f1a8dc786b828222902d74
2 days ago,https://etherscan.io/tx/0x4a3f5fa0fc110fd8d9087b7ed2c5442d7cfc7096520980ba403f223e63681bd5,Flowers #204 ,https://cryptoslam.io/art-blocks/mint/116000204,0.44000 ETH,"$1,784.03","Disposition : Bunch, Flowers : 22, Colour A : Orange, Colour B : Red, Gradient : Yes, Background :Dark gradient, Line density : Low, Alternate lines : No, Rings : 1, Rings size : Small",0x414826beb718f2b204bca67b949604bdc739fcba,https://cryptoslam.io/owner/0x414826beb718f2b204bca67b949604bdc739fcba,0x8b265da0779172cd37f1a8dc786b828222902d74,https://cryptoslam.io/owner/0x8b265da0779172cd37f1a8dc786b828222902d74
2 days ago,https://etherscan.io/tx/0x5cf2686662bfed0a911e58ab08dbc45a6d79f7b0737daea6325a7f871d6582d1,Archetype #277 ,https://cryptoslam.io/art-blocks/mint/23000277,22.50000 ETH,"$91,228.77","Layout: Balance, Shading: Bright Evening, Scene : Flat, Coloring strategy: Group, Palette: Green Spider, Framed: Yep",0xddda23e7b33fb09fef090485753c914969b602cd,https://cryptoslam.io/owner/0xddda23e7b33fb09fef090485753c914969b602cd,0x25681370d5a59aa93dc67d9dc6fbd6634a171b89,https://cryptoslam.io/owner/0x25681370d5a59aa93dc67d9dc6fbd6634a171b89
2 days ago,https://etherscan.io/tx/0x7f91e3e493ad5425ba911ddf12ecdb451ccdb744fc28d16b4d132679789c90b7,Flowers #5148 ,https://cryptoslam.io/art-blocks/mint/116005148,0.13000 ETH,$526.16,"Disposition : Bunch, Flowers : 7, Colour A : Hot Pink, Colour B : Red, Gradient : Yes, Background :Light gradient, Line density : Low, Alternate lines : No, Rings : 3, Rings size : Medium",0xae6d6aa2b3d1891a38f45a33a94b6cf5a4c26577,https://cryptoslam.io/owner/0xae6d6aa2b3d1891a38f45a33a94b6cf5a4c26577,0x8b265da0779172cd37f1a8dc786b828222902d74,https://cryptoslam.io/owner/0x8b265da0779172cd37f1a8dc786b828222902d74
2 days ago,https://etherscan.io/tx/0xa4eefbce5bb30fb3e0e40f3b90c18f89019245998a0c5decb838cc0717abf25c,Flowers #250 ,https://cryptoslam.io/art-blocks/mint/116000250,0.11000 ETH,$445.21,"Disposition : Bunch, Flowers : 6, Colour A : Hot Pink, Colour B : Dark Orange, Gradient : Yes, Background :Black, Line density : Low, Alternate lines : No, Rings : 1, Rings size : Small",0x819ae72e6ee7f3cb1ebf388c7b051f8ad032b1f7,https://cryptoslam.io/owner/0x819ae72e6ee7f3cb1ebf388c7b051f8ad032b1f7,0x8b265da0779172cd37f1a8dc786b828222902d74,https://cryptoslam.io/owner/0x8b265da0779172cd37f1a8dc786b828222902d74
2 days ago,https://etherscan.io/tx/0x6ad891c1ccd0ecaa36f0646909fcd3a6426f5e9c340d14408c3f5b406ace1d1d,Flowers #3957 ,https://cryptoslam.io/art-blocks/mint/116003957,0.19250 ETH,$779.12,"Disposition : Bunch, Flowers : 8, Colour A : Malachite, Colour B : Green, Gradient : Yes, Background :White, Line density : Low, Alternate lines : No, Rings : 1, Rings size : Small",0x24bae986b5efae6b5228e9b44a696fcf006eb279,https://cryptoslam.io/owner/0x24bae986b5efae6b5228e9b44a696fcf006eb279,0x8b265da0779172cd37f1a8dc786b828222902d74,https://cryptoslam.io/owner/0x8b265da0779172cd37f1a8dc786b828222902d74
2 days ago,https://etherscan.io/tx/0x5d930e9b10c3e3d4c1c8d1b15353d967230b1672b774c29fd3b5ccbc7afc6203,Flowers #2555 ,https://cryptoslam.io/art-blocks/mint/116002555,0.18000 ETH,$728.53,"Disposition : Bunch, Flowers : 8, Colour A : Dark Orange, Colour B : Viking, Gradient : Yes, Background :Dark gradient, Line density : Low, Alternate lines : No, Rings : 1, Rings size : Medium",0x0820f4612c4f657354ee9b30008ed307a2bceea7,https://cryptoslam.io/owner/0x0820f4612c4f657354ee9b30008ed307a2bceea7,0x8b265da0779172cd37f1a8dc786b828222902d74,https://cryptoslam.io/owner/0x8b265da0779172cd37f1a8dc786b828222902d74
2 days ago,https://etherscan.io/tx/0xebefb88dbb9964cec6ef4402f3c3cf1891b8491bc7ad9cca99019d1108895003,444(4) #133 ,https://cryptoslam.io/art-blocks/mint/191000133,0.74690 ETH,"$3,022.98",,0xb361b55b2bc39099853595bfab7a87c5c3e350be,https://cryptoslam.io/owner/0xb361b55b2bc39099853595bfab7a87c5c3e350be,0xc66135b1671ad1f2cae217ff19234a77f7a0b00c,https://cryptoslam.io/owner/0xc66135b1671ad1f2cae217ff19234a77f7a0b00c
2 days ago,https://etherscan.io/tx/0x32d9b0dc4a0ae3aba6ee4f02f88cf85bc8002af6ba7b29e38397dbb28060a7e0,Ecumenopolis #25 ,https://cryptoslam.io/art-blocks/mint/119000025,6.03973 ETH,"$24,444.98","Theme: Typical, Palette: Throwback, Lights: Off, Atmosphere: Thin, Blueprint: Chaos, Architect: Multiple, Painter: Multiple, Lean: Slight, Complication: Wind, Vertigo: Slight",0x22e83ce9d3ef9f5a00d4b0d6e56bc440e2de68d5,https://cryptoslam.io/owner/0x22e83ce9d3ef9f5a00d4b0d6e56bc440e2de68d5,0x08ceed7328cd4ddd701047dbc6acd13bffe44283,https://cryptoslam.io/owner/0x08ceed7328cd4ddd701047dbc6acd13bffe44283
2 days ago,https://etherscan.io/tx/0xf82d8870df3994fb7f3013bbf6bbbbe00678e532ca5e1546ca0ef3ceb8454253,444(4) #306 ,https://cryptoslam.io/art-blocks/mint/191000306,0.69943 ETH,"$2,828.88",,0x9ac4d057542deac088abb3f9d2eb479292bd9412,https://cryptoslam.io/owner/0x9ac4d057542deac088abb3f9d2eb479292bd9412,0x64abc5b10c77d93be5038e7b4965d2f0d8279127,https://cryptoslam.io/owner/0x64abc5b10c77d93be5038e7b4965d2f0d8279127
2 days ago,https://etherscan.io/tx/0x2c5b599b556179bbbf0c673409bf7fa2bc21ce34f9db0192c5a4835c31c8b141,Cryptoblots #684 ,https://cryptoslam.io/art-blocks/mint/3000684,0.76230 ETH,"$3,065.48","Binary Cryptoblot, Color: Avocado Green, Color: Khaki Brown",0xa7a61f59ed97a8ccd4c9f4cb28c382b72b2446f8,https://cryptoslam.io/owner/0xa7a61f59ed97a8ccd4c9f4cb28c382b72b2446f8,0xf8ab1f75e08a0d4f58922c8b3ec3351fcc1eeab0,https://cryptoslam.io/owner/0xf8ab1f75e08a0d4f58922c8b3ec3351fcc1eeab0
2 days ago,https://etherscan.io/tx/0x2aaaece52768a37566486a8abcbafc8b77abf0132484257e9a87977e99c30386,Blaschke Ballet #190 ,https://cryptoslam.io/art-blocks/mint/167000190,0.19900 ETH,$800.25,,0x18d175958209bd4b5c8b806f30f920fe290d7c97,https://cryptoslam.io/owner/0x18d175958209bd4b5c8b806f30f920fe290d7c97,0x926c7bc20c3f540d72e7d1493f1d9a7dd874a70d,https://cryptoslam.io/owner/0x926c7bc20c3f540d72e7d1493f1d9a7dd874a70d
2 days ago,https://etherscan.io/tx/0x03272b25c5f32266aba603223415e9bd562dcecaf0cc8fcb5a3f3c8c95f214b3,High Tide #509 ,https://cryptoslam.io/art-blocks/mint/151000509,0.09000 ETH,$361.04,,0x7e741d3d59e4fb678360dcd11b9e46ea5abda389,https://cryptoslam.io/owner/0x7e741d3d59e4fb678360dcd11b9e46ea5abda389,0x7151e5282bc1c952700ff070a933f17c644a66f6,https://cryptoslam.io/owner/0x7151e5282bc1c952700ff070a933f17c644a66f6
2 days ago,https://etherscan.io/tx/0xffa73e82fadfd6a6a14aad1615562c424863f79de09e9c940738d36ff2dbae71,444(4) #303 ,https://cryptoslam.io/art-blocks/mint/191000303,0.69690 ETH,"$2,800.18",,0x6b611d278233cb7ca76fd5c08579c3337c01e577,https://cryptoslam.io/owner/0x6b611d278233cb7ca76fd5c08579c3337c01e577,0x9ae8c1c24c06498014a6455fafa3f2622f112a65,https://cryptoslam.io/owner/0x9ae8c1c24c06498014a6455fafa3f2622f112a65
2 days ago,https://etherscan.io/tx/0xb9c6d13fe62d3a6f9d9ab61d45fb12ef29afcdabb015319d8b4f9efe807aae59,Transitions #4190 ,https://cryptoslam.io/art-blocks/mint/117004190,0.23000 ETH,$912.84,"Shape: Circle, Style: Gradient, Lights On: Yes, Monochrome: No, Peg Length: Short, Size: Small",0x0da32dd579c11d1c6f5158853e9cf42656bdf6bf,https://cryptoslam.io/owner/0x0da32dd579c11d1c6f5158853e9cf42656bdf6bf,0x438ca4aedd7f6d363dfe15b817dcd738d82f2b66,https://cryptoslam.io/owner/0x438ca4aedd7f6d363dfe15b817dcd738d82f2b66
2 days ago,https://etherscan.io/tx/0xdd13235958a56f24542579dd83b1df7b2125e61e82349a5023e1482eaa7c557a,Fragments of an Infinite Field #313 ,https://cryptoslam.io/art-blocks/mint/159000313,8.00000 ETH,"$32,020.93","Seasons: Winter, Rain: No, Storm: No, Snow: Yes, Pollen: No, PetalsFallingDown: No, FlowerColor: Equal, NumberOfPetals: Different",0x7310e238f2260ff111a941059b023b3ebcf2d54e,https://cryptoslam.io/owner/0x7310e238f2260ff111a941059b023b3ebcf2d54e,0xb5685343ed45d8b896633f9c128c55f758feb0aa,https://cryptoslam.io/owner/0xb5685343ed45d8b896633f9c128c55f758feb0aa
2 days ago,https://etherscan.io/tx/0x6848c684893dc2bb65393182d4abd9c303ba7bbc24532acb148069cc3abe0c4e,PrimiLife #677 ,https://cryptoslam.io/art-blocks/mint/150000677,0.09700 ETH,$390.48,"Palette: Chestnut Pearl, Colors: Tritone, Background: Primary, Wireframe: Nope, Debris: Nope, Speed: Quick, Spin: Counterclockwise, Children: Single, Baby: Nope",0x931628fc02fcdbdfaac85b57a0d214899b4e3d91,https://cryptoslam.io/owner/0x931628fc02fcdbdfaac85b57a0d214899b4e3d91,0x9a6863bcd83b9414b999c3015a6ec7ab31c11719,https://cryptoslam.io/owner/0x9a6863bcd83b9414b999c3015a6ec7ab31c11719
2 days ago,https://etherscan.io/tx/0x447ba1c1480d1a55dea673691953ff27b52b74e35a099c7fa56bf34d66573a54,Ouroboros #32 ,https://cryptoslam.io/art-blocks/mint/166000032,0.30000 ETH,"$1,207.67",,0x738c581921325e19fd701c983231a4c31c0a90a0,https://cryptoslam.io/owner/0x738c581921325e19fd701c983231a4c31c0a90a0,0x690c1e77630aa2cbca84157a6cc07a58eb6f9366,https://cryptoslam.io/owner/0x690c1e77630aa2cbca84157a6cc07a58eb6f9366
2 days ago,https://etherscan.io/tx/0x24b4656888bc83995018ec2fda1a479adee72f2c179107ac621f9f182a89e3b0,Scribbled Boundaries #178 ,https://cryptoslam.io/art-blocks/mint/131000178,1.14280 WETH,"$4,604.98","Color Mode: Hockney, Shape Mode: Mark, Thickness Mode: Standard, Aspect Ratio: Standard",0x71d7eeed44173ffa3fb300e9e10c8bbaa31b037f,https://cryptoslam.io/owner/0x71d7eeed44173ffa3fb300e9e10c8bbaa31b037f,0xb7acdac5405dd0eeb6dde61241ff0485259c8466,https://cryptoslam.io/owner/0xb7acdac5405dd0eeb6dde61241ff0485259c8466
2 days ago,https://etherscan.io/tx/0xa95222e17cce860a0da1155463c874515b6f0c26c859e9faeed4faf399d13bce,Ouroboros #592 ,https://cryptoslam.io/art-blocks/mint/166000592,0.08900 ETH,$358.49,"Palette: Vint, Blend: Overlay, Border: Groove, Shadow: True, Grid: 13x13, Prose: Unary, Margin: -5vmin, Border: 1vmin",0x2947025a00f8cfa01a5fb824bd1e98e129f178cb,https://cryptoslam.io/owner/0x2947025a00f8cfa01a5fb824bd1e98e129f178cb,0x72dae982d81e0a1cf5584f13ca86c8dec7288bff,https://cryptoslam.io/owner/0x72dae982d81e0a1cf5584f13ca86c8dec7288bff
2 days ago,https://etherscan.io/tx/0x002524c960ffb56b04d0663a9828c282c78d74b07d4ea316c90964fcc0b2fc3b,Fake Internet Money #370 ,https://cryptoslam.io/art-blocks/mint/152000370,0.49000 ETH,"$1,973.72","Denomination: 5, Theme: Fiat, Highlight: false, Numerals: false, Layout: Classic, Centerpiece: Rosette, Rosette Style: Deco, Border: true, Corners: 2, Emblem 1: Stamp",0x473637b5aafec15d1561b8677bf8ae4a05f41d4e,https://cryptoslam.io/owner/0x473637b5aafec15d1561b8677bf8ae4a05f41d4e,0xaa97c39e58444146afbeef5f8d45ed1ddb4922f2,https://cryptoslam.io/owner/0xaa97c39e58444146afbeef5f8d45ed1ddb4922f2
2 days ago,https://etherscan.io/tx/0x2f81f200d6d056b7b1485b4d8279c67774911073842a19763baa58ce6edd5aa1,Fake Internet Money #100 ,https://cryptoslam.io/art-blocks/mint/152000100,0.50000 ETH,"$2,014.00","Denomination: 10, Theme: Fiat, Highlight: false, Numerals: true, Layout: Classic, Centerpiece: Debit + Credit, Rosette Style: Numismatic, Border: false, Corners: 2, Background: Ribbon",0xd989de9710e7b38a3f58c31d8c738d301ed05ade,https://cryptoslam.io/owner/0xd989de9710e7b38a3f58c31d8c738d301ed05ade,0x77416d9e69118f9901e6699521b8d70dafdf6de1,https://cryptoslam.io/owner/0x77416d9e69118f9901e6699521b8d70dafdf6de1
2 days ago,https://etherscan.io/tx/0xa4a6c13a0567653e83dba141d94beab703c018cffd18eb9ec90b61ed205c1795,Good Vibrations #1006 ,https://cryptoslam.io/art-blocks/mint/140001006,0.16500 ETH,$664.96,"Surface:Sunset, GeoPos:1-3, FrameColor:#553B31, BgSpecial:false, MelodyNum:5, LineNum:12, SpecialLine:0, ColorDots:0, ShapeWeight:1, BgObjShape:circle",0xfa8f061675f46cb9e71308bdf3c1c15e35011ac2,https://cryptoslam.io/owner/0xfa8f061675f46cb9e71308bdf3c1c15e35011ac2,0x49671901d05fabffe166b094f67e2acc59399431,https://cryptoslam.io/owner/0x49671901d05fabffe166b094f67e2acc59399431
2 days ago,https://etherscan.io/tx/0x7c4763e25a72979286fa5c20ce6e0fc9edff1224839b8bd24acf7c719ae1485b,Letters to My Future Self #790 ,https://cryptoslam.io/art-blocks/mint/174000790,1.00000 ETH,"$4,010.91",,0x941beced3e87a15ba22e1a3705b547f50cfd2eb1,https://cryptoslam.io/owner/0x941beced3e87a15ba22e1a3705b547f50cfd2eb1,0x6772635512cc7f0b9e5d4dcd64cbb4e5533f23b4,https://cryptoslam.io/owner/0x6772635512cc7f0b9e5d4dcd64cbb4e5533f23b4
2 days ago,https://etherscan.io/tx/0x57211323ef67fdae917e7f86ae30c798e703873501381a228cdee41d01e89f2f,Rinascita #65 ,https://cryptoslam.io/art-blocks/mint/121000065,1.63350 ETH,"$6,567.83","Palette: Gentle, Background: Instinct, Color: Multicolor, Duotone: No, Gradient: Yes, Mode: Soft, Attraction: Crush, Resilience: I sleep well at night, Life: 3 years journey, Nature: Perfect",0x6669519a3f6948bf2f61eb28553eca9e96fedd59,https://cryptoslam.io/owner/0x6669519a3f6948bf2f61eb28553eca9e96fedd59,0xe3e182bc39951f99af86d8cd0c42a4b7c4cd93f7,https://cryptoslam.io/owner/0xe3e182bc39951f99af86d8cd0c42a4b7c4cd93f7
2 days ago,https://etherscan.io/tx/0x333d133481293da81aaabe2c77823dac8c0fafbf3a9c30f100d99808d137da8d,Divisions #177 ,https://cryptoslam.io/art-blocks/mint/108000177,2.00000 ETH,"$8,041.42","Style: Regular, Border: Yes, Divisions: 50%, Slice: Random, Recursion: Mid, Palette: Global, Decoration: Puzzle",0x2f67149d76ffcec09fc007676371bf1866594791,https://cryptoslam.io/owner/0x2f67149d76ffcec09fc007676371bf1866594791,0x33c9371d25ce44a408f8a6473fbad86bf81e1a17,https://cryptoslam.io/owner/0x33c9371d25ce44a408f8a6473fbad86bf81e1a17
2 days ago,https://etherscan.io/tx/0xec19d7128d3beee195c193c3cf2ee01ce1556c13c490855b5cbd0005c51d76ee,CryptoNewYorker #165 ,https://cryptoslam.io/art-blocks/mint/189000165,5.69000 ETH,"$22,771.78",,0x066629e1f8ee087afb414777670799ce506ebdca,https://cryptoslam.io/owner/0x066629e1f8ee087afb414777670799ce506ebdca,0x29153510ae8fbd3b6ce1a0e3e2147f5ddf3da23a,https://cryptoslam.io/owner/0x29153510ae8fbd3b6ce1a0e3e2147f5ddf3da23a
2 days ago,https://etherscan.io/tx/0xca1706e4acc82ce2bb974924f2c897104456ca775b5e8eb31f329b983247e046,We #258 ,https://cryptoslam.io/art-blocks/mint/153000258,0.12000 ETH,$482.32,,0x954d65e5310607e12f93f6156de92cd37ffcae8e,https://cryptoslam.io/owner/0x954d65e5310607e12f93f6156de92cd37ffcae8e,0xbf7877303b90297e7489aa1c067106331dff7288,https://cryptoslam.io/owner/0xbf7877303b90297e7489aa1c067106331dff7288
2 days ago,https://etherscan.io/tx/0xeb51179f2f4de4efe3090ed537e5c53cab4680ca1336ef3edb8122ef426f06fa,PrimiLife #149 ,https://cryptoslam.io/art-blocks/mint/150000149,0.09800 ETH,$393.89,"Palette: Chestnut Pearl, Colors: Tritone, Background: Tertiary, Wireframe: Nope, Debris: Nope, Speed: Normal, Spin: Clockwise, Children: Single, Baby: Nope",0x931628fc02fcdbdfaac85b57a0d214899b4e3d91,https://cryptoslam.io/owner/0x931628fc02fcdbdfaac85b57a0d214899b4e3d91,0xcd7ab7280b0dbb253eb109381daa07a0163c58b6,https://cryptoslam.io/owner/0xcd7ab7280b0dbb253eb109381daa07a0163c58b6
2 days ago,https://etherscan.io/tx/0x729fe5f5617b78edc0689507018bfa9e10d87379934c99f66902ab9013a116fc,Meridian #796 ,https://cryptoslam.io/art-blocks/mint/163000796,10.00000 ETH,"$40,288.78",,0x6d6b41d48bfb9db03cb1015610360d2a3c356428,https://cryptoslam.io/owner/0x6d6b41d48bfb9db03cb1015610360d2a3c356428,0xabdc33def2108bbb534d255c223aa1624e453a14,https://cryptoslam.io/owner/0xabdc33def2108bbb534d255c223aa1624e453a14
2 days ago,https://etherscan.io/tx/0xd73317a675eb040453ad31bcc2ad92f31dcbd3fdab81ca1668ac69bf7866fa46,Chromie Squiggle #2230 ,https://cryptoslam.io/art-blocks/mint/2230,10.90000 ETH,"$43,914.76","Starting Color: 91, End Color: 201, Color Spread: 29, Color Direction: Forward, Height: 3, Segments: 16, Steps Between Segments: 200",0x256cbdee8527be41e50368259a9e0420e00744fd,https://cryptoslam.io/owner/0x256cbdee8527be41e50368259a9e0420e00744fd,0x5670ae79dc0669468b049b6e2a60fb7aac7fef04,https://cryptoslam.io/owner/0x5670ae79dc0669468b049b6e2a60fb7aac7fef04
2 days ago,https://etherscan.io/tx/0x7193e67cc78837d82348bbd396252b1358d39382222b250d5848ce5ec469a68c,spawn #77 ,https://cryptoslam.io/art-blocks/mint/161000077,0.08800 ETH,$354.88,,0x9eea591c5f28aaded1574c81fbc4b1f3ebbbe90f,https://cryptoslam.io/owner/0x9eea591c5f28aaded1574c81fbc4b1f3ebbbe90f,0x73e313088dd3417badec57d28f80920437e7978f,https://cryptoslam.io/owner/0x73e313088dd3417badec57d28f80920437e7978f
2 days ago,https://etherscan.io/tx/0x42e7b9fe2294b3f88dfb1c4c983eb0f9591bf75f2aa57a1d0715597eddd06017,Cyber Cities #110 ,https://cryptoslam.io/art-blocks/mint/14000110,1.14280 WETH,"$4,627.21","Palette:Eternity, Components:100-249, State:Dynamic, Ships:1-10, Color Repeat:50, System.Dynamic.ExpandoObject, System.Dynamic.ExpandoObject",0x08d5bd85e9cd8ab2d970995eb1357065ff12ae48,https://cryptoslam.io/owner/0x08d5bd85e9cd8ab2d970995eb1357065ff12ae48,0x625170c4883b458567f4c153024713071767ba68,https://cryptoslam.io/owner/0x625170c4883b458567f4c153024713071767ba68
2 days ago,https://etherscan.io/tx/0x19b2e5e1e257b1047bdd0fdaaa4c2237405c918e520f4712cc0d3a8200a37719,Genesis #45 ,https://cryptoslam.io/art-blocks/mint/1000045,6.32000 WETH,"$25,589.76","Grid: Standard, rect1: 3-count, line: few white, rect2: 5-count, curve: bezier, triangle1: all",0x08d5bd85e9cd8ab2d970995eb1357065ff12ae48,https://cryptoslam.io/owner/0x08d5bd85e9cd8ab2d970995eb1357065ff12ae48,0xa5205fff525ee80aeb12db50b1b18d64942c40bb,https://cryptoslam.io/owner/0xa5205fff525ee80aeb12db50b1b18d64942c40bb
